longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
-119.62,37.33,7,3389,621,1268,474,3.02,147800,INLAND
-119.61,36.31,25,1847,371,1460,353,1.88,46300,INLAND
-119.61,36.33,32,1492,284,926,264,3.01,61500,INLAND
-119.61,36.56,34,1911,497,1886,481,1.63,53000,INLAND
-119.61,36.57,42,2242,521,1359,483,1.58,65100,INLAND
-119.61,36.58,29,1312,280,788,271,2.7,73000,INLAND
-119.61,36.59,10,2842,620,1443,576,2.27,92700,INLAND
-119.61,36.94,14,863,151,315,135,4.27,151800,INLAND
-119.6,36.56,36,738,168,737,186,1.44,54400,INLAND
-119.6,36.57,37.5,2117,421,1276,412.5,2.19,69000,INLAND
-119.6,36.58,28,1452,300,919,308,2.83,73100,INLAND
-119.6,36.66,27,1388,296,1056,284,1.61,55200,INLAND
-119.6,37.29,13,1722,325,712,269,2.63,137500,INLAND
-119.59,34.39,35,622,170,278,139,3.7,335000,<1H OCEAN
-119.59,36.11,32,752,159,524,155,2.25,50000,INLAND
-119.59,36.52,35,990,192,674,178,3.32,101600,INLAND
-119.59,36.57,19,1733,303,911,281,3.6,131700,INLAND
-119.59,36.64,27,823,171,798,200,3.05,113800,INLAND
-119.59,36.72,18,1284,193,621,190,4.54,130600,INLAND
-119.59,37.39,19,3273,611,1164,481,3.54,106500,INLAND
-119.58,36.1,21,1382,327,1469,355,1.4,46500,INLAND
-119.58,36.11,21,2004,385,1397,398,2.22,61600,INLAND
-119.58,36.69,42,1032,215,812,225,1.98,58100,INLAND
-119.58,36.77,19,3225,548,1760,542,4.02,126500,INLAND
-119.58,36.83,13,6135,863,2473,774,5.49,156700,INLAND
-119.57,36.09,6,2015,413,992,319,2.39,53200,INLAND
-119.57,36.1,29.67,1622,344.33,881.67,312,2.39,61433.3333333333,INLAND
-119.57,36.27,20,2673,452,1394,449,2.63,97400,INLAND
-119.57,36.44,30,1860,337,1123,347,3.49,94200,INLAND
-119.57,36.7,23.67,1963.33,358.33,1040.33,351.67,3.18,76366.6666666667,INLAND
-119.57,36.71,10,1657,359,958,380,2.65,84800,INLAND
-119.57,36.72,11,2510,460,1248,445,3.62,99500,INLAND
-119.57,37.02,16,4199,794,2140,722,3.33,111800,INLAND
-119.57,37.94,17,346,130,51,20,3.49,137500,INLAND
-119.56,36.08,37,766,189,639,190,1.66,42100,INLAND
-119.56,36.09,24.5,1457.5,287.5,934.5,272,2.57,58500,INLAND
-119.56,36.1,27,758.5,170,588.5,162.5,1.83,47300,INLAND
-119.56,36.51,23,2439,511,1410,487,2.08,68550,INLAND
-119.56,36.53,19,2746,495,1670,518,3.2,95700,INLAND
-119.56,36.7,40,1195,326,1135,315,2.12,58900,INLAND
-119.56,36.71,33,1786,383,1190.5,371,2.38,66450,INLAND
-119.56,37.29,14,2391,451,798,308,3.09,114600,INLAND
-119.55,36.37,26,1912,339,1002,311,3.04,126300,INLAND
-119.55,36.51,46,972,200.5,498.5,204,3.17,72050,INLAND
-119.55,36.52,31,1986,417,1042,422,3.03,70200,INLAND
-119.55,36.6,18,2379,448,1638,436,2.31,57100,INLAND
-119.55,36.61,14,3004,793,3535,735,1.59,56900,INLAND
-119.55,36.69,21,1551,423,1519,406,1.71,55900,INLAND
-119.55,36.7,31,1671,372,1371,347,2.37,63900,INLAND
-119.55,36.71,32,1963,508,2052,518,1.91,55800,INLAND
-119.55,36.72,6,1186,234,1135,218,2.15,63900,INLAND
-119.55,37.75,30,2165,536,1500,414,3.54,55900,INLAND
-119.54,36.51,36,49,7,28,2,4.63,162500,INLAND
-119.54,36.52,16,2703,415,1106,372,4.2,120900,INLAND
-119.54,36.61,20,1490,318,1474,326,1.49,54700,INLAND
-119.54,36.7,20,1815,375,1665,357,2.24,58900,INLAND
-119.54,38.51,14,1250,272,721,234,2.35,95700,INLAND
-119.53,34.38,22,2323,727,1301,478,2.79,300000,NEAR OCEAN
-119.53,34.4,14,1671,383,1079,365,3.14,248700,<1H OCEAN
-119.53,34.41,8,1705,400,886,391,3.97,297400,<1H OCEAN
-119.53,36.55,34,2065,343,1041,313,3.29,111500,INLAND
-119.53,36.61,33,587,170,730,162,1.56,55800,INLAND
-119.53,36.65,43,1676,320,1056,276,2.56,93200,INLAND
-119.53,36.78,20,2822,479,1372,455,4.56,136900,INLAND
-119.53,37.34,26,4047,702,571,199,2.35,179500,INLAND
-119.52,34.39,23,1414,365,889,345,2.64,250000,NEAR OCEAN
-119.52,34.4,20,1834,477,1305,417,3.21,251000,NEAR OCEAN
-119.52,34.41,20,4489,800,2867,765,4.81,279700,<1H OCEAN
-119.52,36.61,33,1225,275,1065,248,1.9,55100,INLAND
-119.52,36.71,21,1834,321,1120,314,2.59,69300,INLAND
-119.51,34.39,32,1921,394,951,334,3.23,346000,NEAR OCEAN
-119.51,34.4,19.5,2267,426,1087,423,3.63,307800,NEAR OCEAN
-119.51,37.32,14,362,78,88,39,3.59,214300,INLAND
-119.5,35.27,23,3827,696,1993,617,3.07,57900,INLAND
-119.5,36.62,34,1440,267,1018,265,2.22,63400,INLAND
-119.5,36.74,20,1089,208,531,212,4.59,106900,INLAND
-119.49,34.39,17,4617,982,2303,923,3.92,230600,NEAR OCEAN
-119.49,36.58,21,2106,410,867,380,1.99,95300,INLAND
-119.49,37.1,24,2532,555,1564,507,2.34,92400,INLAND
-119.48,35.17,36,116,20,39,18,3.13,37500,INLAND
-119.48,36.44,22,1389,290,1185,271,2.09,49200,INLAND
-119.48,36.5,32,3451,625,1968,574,2.96,110300,INLAND
-119.48,36.54,28,2112,363,1011,335,4.22,108900,INLAND
-119.48,37,16,2904,551,1467,509,3.17,111800,INLAND
-119.47,35.13,44,4599,877,2140,831,3,63800,INLAND
-119.47,35.14,19,4190,690,1973,702,3.99,88300,INLAND
-119.47,35.4,32,2167,421,1301,394,1.97,69800,INLAND
-119.47,36.69,19,3351,589,1578,542,3.29,160100,INLAND
-119.46,35.13,46,2745,543,1423,482,2.2,26900,INLAND
-119.46,35.14,30,2943,543,1565,584,2.53,45800,INLAND
-119.46,35.17,40,4164,812,1998,773,2.83,50800,INLAND
-119.46,35.86,22,1750,374,1113,338,1.51,42700,INLAND
-119.46,36.25,32,1702,348,1016,350,2.5,73600,INLAND
-119.46,36.6,18,1404,226,754,229,3.98,118100,INLAND
-119.46,36.61,13,1348,258,719,246,3.63,108300,INLAND
-119.46,36.91,12,2980,495,1184,429,3.91,123900,INLAND
-119.45,35.07,45,973,183,500,177,2.64,30000,INLAND
-119.45,35.13,34,1440,309,808,294,2.3,26600,INLAND
-119.45,35.15,33,5050,964,2293,919,3.16,75400,INLAND
-119.45,35.16,34,3437,696,1783,608,2.39,52900,INLAND
-119.45,36.09,18,408,82,253,75,2.03,112500,INLAND
-119.45,36.16,27,2119,373,1268,345,2.82,106900,INLAND
-119.45,36.35,22,1824,333,1076,282,2.34,69600,INLAND
-119.45,36.48,38,402,86,311,87,3.17,106300,INLAND
-119.45,36.58,18,1425,280,753,266,3.78,87300,INLAND
-119.45,36.59,34.5,1511.5,278.5,871.5,258,2.76,75150,INLAND
-119.45,36.6,39,1402,288.5,838.5,276.5,2.2,66950,INLAND
-119.45,36.61,24,1302,258,693,243,3.79,90500,INLAND
-119.45,37.21,17,3538,726,1603,629,2.94,95600,INLAND
-119.44,36.48,27,1546,415,1704,395,1.17,41700,INLAND
-119.44,36.58,37,1054,283,879,257,2.52,63500,INLAND
-119.44,36.59,30,1248,283,1046,273,2.17,62150,INLAND
-119.44,36.6,19.5,1608.5,396,1542,372,2.16,70850,INLAND
-119.44,36.61,17,1531,280,775,246,3.91,91600,INLAND
-119.44,38.53,20,1963,434,682,273,1.58,97800,INLAND
-119.43,36.55,27,1621,323,882,324,2.75,93500,INLAND
-119.43,36.59,15,1371,306,1266,309,1.77,63300,INLAND
-119.43,36.61,19,1484,296,1296,298,2.42,65800,INLAND
-119.43,36.63,25,1784,312,904,303,3.63,107600,INLAND
-119.42,35.19,26,890,172,483,170,4.15,68200,INLAND
-119.42,35.4,24,2585,480,1442,424,2.85,104700,INLAND
-119.42,35.97,21,554,121,426,122,2.35,47500,INLAND
-119.42,36.35,20,1469,303,1031,259,1.66,48000,INLAND
-119.41,36.35,20,1743,340,1390,336,2.22,52900,INLAND
-119.41,36.68,18,1802,332,945,292,3.4,115300,INLAND
-119.4,35.06,21,2213,458,1250,440,2.92,52100,INLAND
-119.4,36.04,39,915,199,580,175,1.89,112500,INLAND
-119.4,36.25,25,1696,279,909,291,2.3,132800,INLAND
-119.4,36.53,28,2201,429,1524,412,2.75,65000,INLAND
-119.4,36.55,19,3000,628,2202,590,2.51,67400,INLAND
-119.4,36.59,37,1486,296,977,290,3.51,93800,INLAND
-119.4,37.09,22,2211,477,773,288,3.33,102700,INLAND
-119.39,36.54,32,1499,374,1228,365.5,1.76,59050,INLAND
-119.39,36.55,30,1669,314,837,325,3.39,80400,INLAND
-119.39,36.64,38,949,190,578,187,2.36,80000,INLAND
-119.38,35.49,34,2304,437,1506,403,2.21,64600,INLAND
-119.38,36.3,14,1932,330,997,291,3.69,93200,INLAND
-119.38,36.53,38,1281,536,1423,293,1.96,51400,INLAND
-119.38,36.54,33,2465,536,2030,522,1.52,51800,INLAND
-119.38,36.55,31,2342,439,1411,465,3.02,72000,INLAND
-119.38,36.56,19.5,2572.5,513,1278,472.5,2.38,90000,INLAND
-119.37,36.19,24,1306,266,889,276,2.49,66100,INLAND
-119.37,36.21,35,2228,476,1567,449,1.45,54100,INLAND
-119.37,36.22,19,1673,318,1298,343,2.71,64800,INLAND
-119.37,36.35,20,1132,177,518,178,5.38,231300,INLAND
-119.37,36.47,26,337,69,277,73,2.34,100000,INLAND
-119.36,35.55,29,510,84,236,73,2.7,125000,INLAND
-119.36,36.2,33,1955,398,1412,397,2.25,51500,INLAND
-119.36,36.21,21.5,1126,230.5,798.5,235,1.9,55100,INLAND
-119.36,36.22,10,2445,526,1262,476,1.94,68300,INLAND
-119.36,36.33,11,3221,617,1351,565,2.98,132000,INLAND
-119.35,35.58,13,1657,362,1186,376,1.19,63200,INLAND
-119.35,35.59,14,2719,502,1497,457,3.18,71800,INLAND
-119.35,36.16,21,2751,602,1496,489,2.39,49200,INLAND
-119.35,36.19,6,958,226,734,230,1.03,67800,INLAND
-119.35,36.2,30,1860.5,393,1376.5,386,1.99,50950,INLAND
-119.35,36.21,26,2481,586,1445,498,1.64,60300,INLAND
-119.35,36.22,30.5,1670.5,327.5,883.5,326,2.32,80700,INLAND
-119.35,36.32,10,3817,719,1686,714,3.82,94600,INLAND
-119.35,36.33,14,1195,220,568,229,3.15,105600,INLAND
-119.35,36.42,18,1115,193,1742,176,2.8,123800,INLAND
-119.35,36.52,39,3027,608,2199,592,2.64,62000,INLAND
-119.34,34.39,27,669,131,314,106,2.47,231300,NEAR OCEAN
-119.34,35.59,33,3240,654,1809,616,2.39,71900,INLAND
-119.34,35.6,24.5,1863.5,398.5,1371.5,388.5,2.22,58900,INLAND
-119.34,36.2,12,1632,378,1303,315,2.03,54400,INLAND
-119.34,36.21,26,1907,470,1351,468.5,1.15,61400,INLAND
-119.34,36.22,38,2708,460,1260,455,3.09,78200,INLAND
-119.34,36.23,12,4965,872,2191,804,3.56,90200,INLAND
-119.34,36.3,13,2394,458,1177,389,2.69,74400,INLAND
-119.34,36.31,14,1635,422,870,399,2.7,88900,INLAND
-119.34,36.32,10,2235,415.5,1201,413.5,3.54,86500,INLAND
-119.34,36.33,17,2250,430,1218,468,4.18,93700,INLAND
-119.34,36.34,5,4505,834,1917,775,4.01,126600,INLAND
-119.34,36.62,26,1922,339,1148,332,2.61,92200,INLAND
-119.34,37.12,23,1881,380,64,37,3.88,125000,INLAND
-119.33,35.59,20,3085,691,2645,676,1.79,54100,INLAND
-119.33,35.6,32,2703,683,2682,675,1.46,60500,INLAND
-119.33,36.19,27,418,163,332,141,1.07,63800,INLAND
-119.33,36.21,38,3115,622,1238,606,2.61,67000,INLAND
-119.33,36.22,19,2741.5,483.5,1380,456.5,3.85,99000,INLAND
-119.33,36.28,16,2624,527,1077,520,2.13,104200,INLAND
-119.33,36.3,11.5,2608.5,352,1288,435,5.19,124700,INLAND
-119.33,36.31,16,1936.5,318.5,996,333,4.72,110150,INLAND
-119.33,36.32,19.5,2817.75,556.5,1383,527,3.23,94050,INLAND
-119.33,36.89,15,1879,411,755,294,2,83300,INLAND
-119.32,34.35,16,52,16,51,15,2.48,225000,NEAR OCEAN
-119.32,36.19,11,2208.5,455.5,1437,448,2.22,71000,INLAND
-119.32,36.2,20,1494.5,260.5,866.5,254,2.82,73900,INLAND
-119.32,36.21,27,1790,346,1021.5,341,2.81,70700,INLAND
-119.32,36.22,5,2319,438,1283,423,3.63,95400,INLAND
-119.32,36.25,21,1231,872,609,206,2.84,90000,INLAND
-119.32,36.3,14.5,2272,457,1205.5,412.5,2.85,91300,INLAND
-119.32,36.31,21,2309,424,1047,453,2.99,87500,INLAND
-119.32,36.32,32,2362.5,411.5,995.5,409,4.04,88150,INLAND
-119.32,36.33,19,2249.5,372,916,350,6.82,194800,INLAND
-119.32,36.36,18,2060,383,1348,397,3.43,68400,INLAND
-119.32,36.62,15,1070,256,1070,243,1.56,51500,INLAND
-119.32,37.06,15,3111,651,276,107,5.13,179200,INLAND
-119.31,34.38,23,282,69,130,57,2.44,225000,NEAR OCEAN
-119.31,34.41,22,2612,494,1361,439,4.13,245000,NEAR OCEAN
-119.31,34.7,19,961,218,479,138,3.34,156300,INLAND
-119.31,35.99,26,1460,316,880,286,1.37,47800,INLAND
-119.31,36.06,20,2236,434,1405,412,1.88,48700,INLAND
-119.31,36.2,23,1837,332,1064,335,3.15,74500,INLAND
-119.31,36.3,20,1256,209,566,195,4.02,86300,INLAND
-119.31,36.31,18,3860,760,1643,664,2.07,92600,INLAND
-119.31,36.32,33.5,2488.5,450,1105,434,3.3,98900,INLAND
-119.31,36.33,46,1636,338,772,332,2.43,84900,INLAND
-119.31,36.34,23,2439,530,1997,516,1.82,59650,INLAND
-119.31,36.39,32,2293,466,1538,468,1.93,68600,INLAND
-119.31,36.62,29,1158,302,1245.5,286.5,1.59,51850,INLAND
-119.31,36.63,26,1874,416,1834,432,1.65,55200,INLAND
-119.3,34.27,17,1527,503,688,423,1.6,187500,NEAR OCEAN
-119.3,34.29,39,2746,722.33,2120.67,680.33,2.31,165533.333333333,NEAR OCEAN
-119.3,34.39,35,3079,579,1807,589,4.69,199300,NEAR OCEAN
-119.3,34.42,18,5591,1042,2860,1026,3.58,219900,NEAR OCEAN
-119.3,35.87,20,1934,377,1341,336,2.14,62600,INLAND
-119.3,36.3,14,3023,469,1523,492,5.36,118600,INLAND
-119.3,36.31,16,2234,357,1150,361,4.28,97300,INLAND
-119.3,36.32,23,3521,615,1712,636,3.39,92500,INLAND
-119.3,36.33,44,2060,414,819,355,2.88,77000,INLAND
-119.3,36.34,36,2619,594.5,1717,539.5,1.64,55600,INLAND
-119.3,36.35,24,1855,416,1520,410,2.33,64900,INLAND
-119.3,36.57,32,728,520,461,149,3.02,109100,INLAND
-119.3,38.26,19,3325,660,750,286,2.95,114800,INLAND
-119.29,34.23,22,2486,608,709,523,2.9,275000,NEAR OCEAN
-119.29,34.28,38,2387,748,1537,741,2.31,192500,NEAR OCEAN
-119.29,34.29,33,3854,982,1835,894,3.53,323900,NEAR OCEAN
-119.29,34.3,24,7637,1705,4647,1623,3.54,186800,NEAR OCEAN
-119.29,34.31,25,1092,190,702,215,3.91,192700,NEAR OCEAN
-119.29,34.37,41,1408,311,793,264,2.54,161200,NEAR OCEAN
-119.29,34.4,22,3891,657,1727,581,4.27,241400,NEAR OCEAN
-119.29,34.44,34,4314,878,2361,831,3.23,243100,NEAR OCEAN
-119.29,34.45,26,2849,535,1383,532,2.69,230800,<1H OCEAN
-119.29,35.76,15,3938,789,3500,768,2.13,59800,INLAND
-119.29,36.12,24,1248,226,641,200,2.47,129200,INLAND
-119.29,36.28,23,1895,340,749,313,2.23,120100,INLAND
-119.29,36.3,20,1157,179,572,191,5.35,177300,INLAND
-119.29,36.31,24,1910.5,315,942.5,304.5,4.14,92350,INLAND
-119.29,36.32,31.67,1839.33,435.33,1108.67,408.33,1.52,64900,INLAND
-119.29,36.33,19,792,232,641,222,0.74,112500,INLAND
-119.29,36.34,24.33,1502.33,418.33,1696,403.33,1.59,58300,INLAND
-119.29,36.35,15,1740,319,1332,308,2.57,60200,INLAND
-119.29,36.52,39,858,228,1222,224,1.57,43000,INLAND
-119.29,36.53,33,1509,352,1734,336,1.63,50300,INLAND
-119.29,36.54,18,2581,628,2732,592,1.84,58300,INLAND
-119.29,36.55,21,2467,520,1721,515,2.55,65600,INLAND
-119.28,34.27,43.5,554.5,126.5,277.5,117,3.84,275650,NEAR OCEAN
-119.28,34.42,23,4763,828,2198,771,4.81,313000,NEAR OCEAN
-119.28,34.45,36,2376,541,1505,547,2.46,197600,<1H OCEAN
-119.28,35.5,31,2515,580.5,2180.5,544.5,2.05,62200,INLAND
-119.28,35.52,36,786,194,573,134,2.23,37500,INLAND
-119.28,35.99,20,2911,597,1746,588,1.74,51000,INLAND
-119.28,36.32,22.5,2543,514,1427,522,2.83,78050,INLAND
-119.28,36.33,10,1051,297,927,274,0.78,55500,INLAND
-119.28,36.35,7,3598,701,2080,678,3.11,72400,INLAND
-119.28,36.52,19,1402,324,1327,316,2.25,53200,INLAND
-119.28,36.54,33,1470,330,1222,301,1.82,57400,INLAND
-119.28,37.11,34,1901,394,171,73,3.07,144600,INLAND
-119.27,34.26,23,3578,753,1455,649,4.19,359100,NEAR OCEAN
-119.27,34.27,49.33,1116,244.67,593.33,240,3.35,202933.333333333,NEAR OCEAN
-119.27,34.28,51,1974.5,416,928,388.5,3.65,277650,NEAR OCEAN
-119.27,34.44,22,3527,711,1483,640,2.7,234700,<1H OCEAN
-119.27,34.45,15,1659,274,679,253,5,357900,<1H OCEAN
-119.27,35.49,39,2649,572,1815,547,2.35,65400,INLAND
-119.27,35.5,27.5,1769,406,1055.5,384.5,2.27,56600,INLAND
-119.27,35.51,28,1089,179,544,190,3.23,95800,INLAND
-119.27,35.87,12,972,269,1134,286,1.63,49500,INLAND
-119.27,35.88,32,1393,343,1282,336,1.51,43700,INLAND
-119.27,35.89,18,1855,424,1839,392,1.76,53300,INLAND
-119.27,36.05,29,1016,174,481,140,2.29,112500,INLAND
-119.27,36.18,23,3180,547,1829,498,2.61,66000,INLAND
-119.27,36.32,7.5,3256,576.5,1656.5,566,4.43,111650,INLAND
-119.27,36.34,16.5,2745,549,1623,532.5,2.97,71150,INLAND
-119.27,36.39,17,2076,350,998,340,4.33,145700,INLAND
-119.26,34.27,39.33,1806,386,913.67,388,3.79,212000,NEAR OCEAN
-119.26,34.28,41,2328.5,437.5,985.5,424.5,3.99,306150,NEAR OCEAN
-119.26,35.5,38,2536,409,1133,430,4.24,78600,INLAND
-119.26,35.87,24,1590,390,1686,372,1.65,47600,INLAND
-119.26,36.3,18,3578,720,1540,640,2.43,84600,INLAND
-119.26,36.5,35,1689,371,1475,329,2.57,74300,INLAND
-119.26,36.61,33,560,90,310,113,2.54,118800,INLAND
-119.25,34.21,12,15201,2418,7132,2251,5.68,301800,NEAR OCEAN
-119.25,34.26,30,2948,827,1635,750,2.67,214900,NEAR OCEAN
-119.25,34.27,40.5,1605.5,283,860,282.5,4.14,220100,NEAR OCEAN
-119.25,34.28,36,1881,357,827,342.5,4.4,267550,NEAR OCEAN
-119.25,35.75,36,1598,443,1658,417,1.52,52100,INLAND
-119.25,35.76,36,2332,656,2175,610,1.6,57300,INLAND
-119.25,35.77,35,1618,378,1449,398,1.68,56500,INLAND
-119.25,35.78,31,1720,364,1358.5,368.5,2.52,64850,INLAND
-119.25,35.79,8,3271,797,2700,688,1.74,62200,INLAND
-119.25,36.23,24,2015,355,1031,351,3.43,139200,INLAND
-119.25,36.27,23,1494,275,678,235,2.69,69100,INLAND
-119.25,36.32,32,1821,345,812,299,2.75,72200,INLAND
-119.25,36.36,16,3245,469,1471,450,5.87,154800,INLAND
-119.25,36.56,35,1675,373,1131,316,1.67,59100,INLAND
-119.25,36.71,13,2813,579,1385,512,2.22,100000,INLAND
-119.24,34.27,32,4071,888,1900,874,3.28,220500,NEAR OCEAN
-119.24,34.28,41,1280,240,608,252,4.4,229100,NEAR OCEAN
-119.24,35.67,32,3216,750,2639,709,2,54700,INLAND
-119.24,35.68,21,1885,398,1539,388,2.52,58500,INLAND
-119.24,35.77,28,1737,521,1764,514,1.78,67800,INLAND
-119.24,36.33,9,3289,621,1866,631,3.16,95000,INLAND
-119.24,36.8,17,2052,405,975,340,2.69,94400,INLAND
-119.23,34.25,28,26,3,29,9,8,275000,NEAR OCEAN
-119.23,34.27,25.5,3417,709.5,1579.5,661.5,4.03,236900,NEAR OCEAN
-119.23,34.28,24,4260,691,1581,607,5.5,303600,NEAR OCEAN
-119.23,34.42,16,630,117,343,100,5.75,325000,<1H OCEAN
-119.23,34.44,34,3193,664,1434,627,2.48,260300,<1H OCEAN
-119.23,34.46,34,9280,1765,4514,1693,3.2,227600,<1H OCEAN
-119.23,35.74,16,2275,659,1914,614,2.03,68400,INLAND
-119.23,35.77,31,2930.5,551.5,1725,539,3.3,78250,INLAND
-119.23,35.78,8,1612,343,1230,330,2.18,67200,INLAND
-119.23,35.79,31,2862,606,2467,600,2.31,62100,INLAND
-119.23,36.39,39,1660,349,1061,306,1.48,53500,INLAND
-119.23,36.45,36,1508,323,1283,312,2.12,60000,INLAND
-119.22,34.18,17,3332,762,1797,673,4.43,231200,NEAR OCEAN
-119.22,34.26,16,2596,625,1403,562,3.4,145200,NEAR OCEAN
-119.22,34.27,20.5,3316,625,1380,647.5,4.14,228950,NEAR OCEAN
-119.22,34.28,28.5,2339.5,354.5,975.5,347,5.13,278600,NEAR OCEAN
-119.22,34.34,29,3128,672,1815,648,2.98,175700,NEAR OCEAN
-119.22,35.68,16,2874,677,3078,651,1.88,55200,INLAND
-119.22,36.31,17,2079,459,2022,462,1.55,54100,INLAND
-119.21,34.12,15,5778,1285,1722,829,4.34,305800,NEAR OCEAN
-119.21,34.18,13,6103,1319,2986,1212,3.97,215200,NEAR OCEAN
-119.21,34.19,15,4705.5,840.5,2485,834.5,4.89,236200,NEAR OCEAN
-119.21,34.26,22.5,2166.75,455,1182.25,412.5,3.72,166000,NEAR OCEAN
-119.21,34.28,27,2219,312,937,315,5.76,281100,NEAR OCEAN
-119.21,36.1,30,1471,373,1418,357,1.74,42500,INLAND
-119.21,36.3,20.5,1192,250,949,249,1.84,45400,INLAND
-119.21,36.38,18,2158,413,1461,395,2.02,58000,INLAND
-119.21,36.39,31,1465,303,1013,297,2.04,53500,INLAND
-119.21,37.25,44,3042,697,335,115,4.18,85600,INLAND
-119.2,34.15,27,2076,681,1904,647,1.48,160800,NEAR OCEAN
-119.2,34.18,24.5,3750,813,1738,796,3.6,175500,NEAR OCEAN
-119.2,34.19,19,9503,1769,6370,1718,5,218500,NEAR OCEAN
-119.2,34.25,21.5,1701.5,351,1056.5,328.5,3.85,211250,NEAR OCEAN
-119.2,34.26,19,2606,477.5,1316.5,492,4.8,211350,NEAR OCEAN
-119.2,34.27,8,4942,1173,3012,1033,3.45,203400,NEAR OCEAN
-119.2,34.28,22,2362,601,1127,499,3.4,219400,NEAR OCEAN
-119.2,35.37,6,7383,1095,3415,1059,5.31,157300,INLAND
-119.2,36.28,22,2295,508,1654,478,1.68,65900,INLAND
-119.2,36.3,25.5,1391,337,1226.5,338.5,1.98,51300,INLAND
-119.19,34.15,31,4175,1004,3310,954,3.2,185400,NEAR OCEAN
-119.19,34.16,34.5,2671.5,488,1678.5,472,4.2,186200,NEAR OCEAN
-119.19,34.17,31,2777,521.67,2088,500.33,3.98,188400,NEAR OCEAN
-119.19,34.18,32,3366,677,2857,669,4.62,181100,NEAR OCEAN
-119.19,34.19,35,2599,552,2726,543,3.22,180500,NEAR OCEAN
-119.19,34.2,27,2456.5,312,2149.5,557,2.75,237200,NEAR OCEAN
-119.19,34.21,29.67,3164.67,663.67,2039.33,645,3.66,222700,NEAR OCEAN
-119.19,34.22,26,3175,736,2460,775,3.13,219900,NEAR OCEAN
-119.19,34.23,17,3889,748,2415,739,4.5,234300,NEAR OCEAN
-119.19,34.25,12,232,37,79,35,4.17,214600,NEAR OCEAN
-119.19,34.26,16,5018,853,2524,830,5.18,218000,NEAR OCEAN
-119.19,34.28,28,3231,524,1665,540,4.86,224200,NEAR OCEAN
-119.19,34.3,25,2197,320,934,330,6.31,283200,NEAR OCEAN
-119.19,35.41,12,2835,471,1399,413,4.41,149000,INLAND
-119.19,35.64,29,1476,220,902,205,2.67,83300,INLAND
-119.19,35.96,25,2014,402,1160,362,1.88,52500,INLAND
-119.19,36.06,29,1815,376,1421,339,1.91,71300,INLAND
-119.19,36.14,41,759,140,408,129,3.9,85900,INLAND
-119.19,36.34,33,2199,403,1245,394,2.73,96900,INLAND
-119.18,34.15,22,4769,1366,5534,1318,2.42,192000,NEAR OCEAN
-119.18,34.16,23,1448.33,294.67,1127,302.67,4.3,179866.666666667,NEAR OCEAN
-119.18,34.17,32,2388,467,1746,483,3.93,187600,NEAR OCEAN
-119.18,34.18,31,2636,638,2695,614,3.22,175800,NEAR OCEAN
-119.18,34.19,20,2432,606,2388.67,657.33,2.04,144666.666666667,NEAR OCEAN
-119.18,34.2,21,494,127,489,106,2.7,170800,NEAR OCEAN
-119.18,34.21,35,2399,465,1313.33,447.33,3.78,235400,NEAR OCEAN
-119.18,34.22,15,4615,1008,2549,973,3.91,198700,NEAR OCEAN
-119.18,34.23,16,4609,1220,2147,1007,3.38,218800,NEAR OCEAN
-119.18,34.24,17,629,221,514,186,3.28,112500,NEAR OCEAN
-119.18,34.26,22,2334,359,1298,363,5.53,228900,NEAR OCEAN
-119.18,34.27,6,2307,386,910,364,5.22,279500,NEAR OCEAN
-119.18,34.28,17,4526,717,2088,655,5.69,268200,NEAR OCEAN
-119.18,35.5,36,1253,259,932,249,2.16,110400,INLAND
-119.18,36.4,39,1730,310,899,309,2.66,129200,INLAND
-119.17,34.15,18,2509,688,3129,677,2.61,146100,NEAR OCEAN
-119.17,34.16,17,5276,1020,4066,984,4.58,205400,NEAR OCEAN
-119.17,34.17,30.8,1936.8,385.6,1526.2,382,3.63,183140,NEAR OCEAN
-119.17,34.18,38,3221,783,2792,736,2.91,172400,NEAR OCEAN
-119.17,34.19,28,1444,508,2145,437,1.7,175000,NEAR OCEAN
-119.17,34.2,38,1555.5,421,2297,422.5,2.66,128100,NEAR OCEAN
-119.17,34.21,33,1039,256,1432,272,3.11,143500,NEAR OCEAN
-119.17,34.22,29,4188,816,2783,790,4.19,197100,NEAR OCEAN
-119.17,34.25,15,1329,282,1001,284,3.65,189300,NEAR OCEAN
-119.17,34.26,10,3654,541,1638,551,6.19,267300,NEAR OCEAN
-119.17,34.27,21,6087.5,1092.5,3088,1070.5,5.08,235650,NEAR OCEAN
-119.17,34.29,23,2331.5,439.5,1090.5,421,4.29,252200,NEAR OCEAN
-119.16,34.12,17,224,70,147,71,3.62,280000,NEAR OCEAN
-119.16,34.15,23,3204,644,2295,614,3.95,196600,NEAR OCEAN
-119.16,34.17,17,7982,1603,6437,1596,4.13,223900,NEAR OCEAN
-119.16,34.2,35,2183,636,3504,623,1.97,160300,NEAR OCEAN
-119.16,34.23,26,5444,1293,3700,1158,2.76,213200,NEAR OCEAN
-119.16,34.27,24,1824,331,1049,320,5.92,221100,NEAR OCEAN
-119.16,34.28,20.5,2871.5,577,1600.5,570,4.38,225950,NEAR OCEAN
-119.16,34.95,14,4054,787,1581,579,3.09,148200,INLAND
